1.7207e+06,2.1509e+06
1.5989e+06,1.9987e+06
1.3074e+06,1.6342e+06
1.4907e+06,1.8634e+06
1.8217e+06,2.2771e+06
1.3539e+06,1.6924e+06
1.4042e+06,1.7552e+06
1.4252e+06,1.7815e+06
1.4703e+06,1.8379e+06
1.512e+06,1.89e+06
1.5615e+06,1.9518e+06
1.3806e+06,1.7258e+06
1.4325e+06,1.7906e+06
1.3279e+06,1.6598e+06
1.5221e+06,1.9027e+06
1.4716e+06,1.8395e+06
1.9914e+06,2.4892e+06
1.5393e+06,1.9241e+06
1.3643e+06,1.7053e+06
1.8265e+06,2.2832e+06
1.4345e+06,1.7932e+06
1.4729e+06,1.8412e+06
1.8281e+06,2.2852e+06
1.5338e+06,1.9172e+06
1.265e+06,1.5812e+06
1.6924e+06,2.1156e+06
1.4126e+06,1.7657e+06
1.332e+06,1.665e+06
1.3041e+06,1.6301e+06
1.4808e+06,1.851e+06
1.7631e+06,2.2038e+06
1.426e+06,1.7825e+06
1.7187e+06,2.1484e+06
1.5368e+06,1.9209e+06
1.8015e+06,2.2519e+06
1.3186e+06,1.6483e+06
1.3791e+06,1.7238e+06
1.3466e+06,1.6833e+06
1.928e+06,2.41e+06
1.7559e+06,2.1948e+06
2.4311e+06,3.0389e+06
1.1906e+06,1.4883e+06
1.4763e+06,1.8453e+06
1.5396e+06,1.9245e+06
1.6274e+06,2.0343e+06
1.4281e+06,1.7851e+06
1.2618e+06,1.5773e+06
1.2828e+06,1.6035e+06
1.4946e+06,1.8682e+06
1.5917e+06,1.9896e+06
1.6351e+06,2.0439e+06
1.3622e+06,1.7027e+06
1.3582e+06,1.6978e+06
1.6097e+06,2.0122e+06
1.7167e+06,2.1458e+06
1.6794e+06,2.0993e+06
1.5612e+06,1.9515e+06
1.3702e+06,1.7128e+06
1.7382e+06,2.1728e+06
1.2467e+06,1.5584e+06
1.9e+06,2.3749e+06
1.4731e+06,1.8414e+06
1.2846e+06,1.6057e+06
1.3906e+06,1.7382e+06
1.5732e+06,1.9665e+06
1.315e+06,1.6437e+06
1.3905e+06,1.7382e+06
2.0795e+06,2.5994e+06
1.671e+06,2.0887e+06
1.3651e+06,1.7064e+06
1.9089e+06,2.3861e+06
1.7851e+06,2.2313e+06
1.6849e+06,2.1061e+06
1.315e+06,1.6438e+06
1.5496e+06,1.937e+06
1.6659e+06,2.0824e+06
1.3365e+06,1.6707e+06
1.2584e+06,1.573e+06
1.6323e+06,2.0403e+06
2.0196e+06,2.5244e+06
1.9208e+06,2.401e+06
1.2314e+06,1.5392e+06
1.6662e+06,2.0827e+06
1.4691e+06,1.8364e+06
1.4887e+06,1.8609e+06
1.6018e+06,2.0022e+06
1.1569e+06,1.4462e+06
1.6657e+06,2.0821e+06
1.7378e+06,2.1722e+06
1.4086e+06,1.7608e+06
1.3342e+06,1.6678e+06
1.5034e+06,1.8793e+06
1.348e+06,1.685e+06
1.3809e+06,1.7262e+06
1.1733e+06,1.4666e+06
1.5559e+06,1.9448e+06
1.3737e+06,1.7171e+06
1.4267e+06,1.7834e+06
1.7416e+06,2.1771e+06
1.5241e+06,1.9051e+06
1.4598e+06,1.8247e+06
1.9687e+06,2.4609e+06
1.3227e+06,1.6534e+06
1.7285e+06,2.1606e+06
1.9718e+06,2.4647e+06
1.405e+06,1.7563e+06
1.8206e+06,2.2757e+06
1.7062e+06,2.1327e+06
1.4456e+06,1.8071e+06
1.6782e+06,2.0977e+06
1.7247e+06,2.1558e+06
1.3924e+06,1.7406e+06
1.5293e+06,1.9116e+06
1.8909e+06,2.3636e+06
1.3849e+06,1.7311e+06
1.3925e+06,1.7406e+06
1.3954e+06,1.7443e+06
1.5935e+06,1.9919e+06
1.4622e+06,1.8277e+06
1.5345e+06,1.9182e+06
1.4872e+06,1.859e+06
1.4127e+06,1.7658e+06
1.8613e+06,2.3266e+06
1.2083e+06,1.5103e+06
1.5427e+06,1.9284e+06
1.3203e+06,1.6504e+06
1.4277e+06,1.7847e+06
1.5473e+06,1.9341e+06
1.5464e+06,1.933e+06
1.8651e+06,2.3314e+06
1.5754e+06,1.9693e+06
1.4741e+06,1.8426e+06
1.6434e+06,2.0543e+06
1.3428e+06,1.6785e+06
1.5097e+06,1.8871e+06
1.7658e+06,2.2073e+06
1.7458e+06,2.1822e+06
1.3726e+06,1.7157e+06
1.7591e+06,2.1988e+06
1.3343e+06,1.6678e+06
1.3049e+06,1.6311e+06
1.7062e+06,2.1328e+06
1.7575e+06,2.1968e+06
1.8775e+06,2.3469e+06
1.7415e+06,2.1768e+06
1.3537e+06,1.6921e+06
1.6241e+06,2.0301e+06
1.4181e+06,1.7726e+06
1.4118e+06,1.7647e+06
1.5002e+06,1.8752e+06
1.5613e+06,1.9516e+06
1.5021e+06,1.8777e+06
1.7312e+06,2.1641e+06
1.8578e+06,2.3222e+06
1.7208e+06,2.151e+06
1.8287e+06,2.2859e+06
1.9161e+06,2.3951e+06
1.397e+06,1.7462e+06
1.4686e+06,1.8358e+06
1.9754e+06,2.4692e+06
1.48e+06,1.85e+06
1.4519e+06,1.8148e+06
1.5052e+06,1.8815e+06
1.1862e+06,1.4828e+06
1.4712e+06,1.839e+06
1.4197e+06,1.7746e+06
2.1555e+06,2.6944e+06
1.5664e+06,1.958e+06
1.334e+06,1.6675e+06
1.4026e+06,1.7532e+06
1.4099e+06,1.7624e+06
1.8386e+06,2.2983e+06
1.2819e+06,1.6024e+06
1.5718e+06,1.9648e+06
1.3643e+06,1.7054e+06
1.2583e+06,1.5729e+06
1.462e+06,1.8275e+06
1.6825e+06,2.1031e+06
1.2795e+06,1.5994e+06
1.4625e+06,1.8281e+06
1.3946e+06,1.7433e+06
1.4737e+06,1.8421e+06
1.6022e+06,2.0027e+06
1.669e+06,2.0863e+06
1.369e+06,1.7113e+06
1.6318e+06,2.0397e+06
1.5405e+06,1.9256e+06
1.4379e+06,1.7973e+06
1.3663e+06,1.7079e+06
1.3471e+06,1.6838e+06
1.6359e+06,2.0449e+06
1.225e+06,1.5313e+06
1.525e+06,1.9062e+06
1.775e+06,2.2187e+06
1.268e+06,1.5849e+06
1.7912e+06,2.239e+06
1.5007e+06,1.8758e+06
1.6589e+06,2.0736e+06
1.5299e+06,1.9123e+06
1.457e+06,1.8213e+06
1.2877e+06,1.6097e+06
1.1934e+06,1.4917e+06
1.5259e+06,1.9074e+06
1.3549e+06,1.6936e+06
1.7333e+06,2.1667e+06
1.3954e+06,1.7442e+06
1.4738e+06,1.8422e+06
1.3282e+06,1.6602e+06
1.6335e+06,2.0418e+06
1.3792e+06,1.7241e+06
1.4436e+06,1.8045e+06
1.2183e+06,1.5228e+06
1.4748e+06,1.8435e+06
1.2745e+06,1.5931e+06
1.4259e+06,1.7824e+06
1.3672e+06,1.709e+06
1.6385e+06,2.0481e+06
1.6379e+06,2.0474e+06
1.7742e+06,2.2178e+06
1.5921e+06,1.9901e+06
1.2639e+06,1.5799e+06
1.5053e+06,1.8817e+06
1.3683e+06,1.7104e+06
1.5072e+06,1.884e+06
1.3185e+06,1.6481e+06
1.3245e+06,1.6556e+06
1.4451e+06,1.8063e+06
1.6677e+06,2.0846e+06
1.3415e+06,1.6769e+06
1.509e+06,1.8862e+06
1.4702e+06,1.8378e+06
1.4578e+06,1.8223e+06
1.2608e+06,1.576e+06
1.2993e+06,1.6241e+06
1.605e+06,2.0062e+06
1.569e+06,1.9612e+06
2.2088e+06,2.761e+06
1.4563e+06,1.8204e+06
1.3368e+06,1.6709e+06
1.3044e+06,1.6305e+06
1.1911e+06,1.4889e+06
1.6581e+06,2.0727e+06
1.5209e+06,1.9012e+06
1.489e+06,1.8612e+06
1.6606e+06,2.0758e+06
1.6238e+06,2.0298e+06
1.5077e+06,1.8847e+06
1.5422e+06,1.9278e+06
1.659e+06,2.0738e+06
1.6672e+06,2.084e+06
1.5046e+06,1.8808e+06
1.5513e+06,1.9392e+06
1.741e+06,2.1763e+06
1.3855e+06,1.7319e+06
2.5047e+06,3.1309e+06
1.4325e+06,1.7906e+06
1.2675e+06,1.5844e+06
1.4926e+06,1.8658e+06
1.2928e+06,1.616e+06
1.6001e+06,2.0002e+06
1.3011e+06,1.6264e+06
1.6106e+06,2.0133e+06
1.6012e+06,2.0014e+06
1.328e+06,1.66e+06
1.3425e+06,1.6781e+06
1.6807e+06,2.1009e+06
1.514e+06,1.8925e+06
1.5894e+06,1.9867e+06
1.8258e+06,2.2822e+06
1.418e+06,1.7725e+06
1.6209e+06,2.0262e+06
1.4328e+06,1.791e+06
1.8329e+06,2.2911e+06
1.2874e+06,1.6092e+06
1.3619e+06,1.7024e+06
1.5258e+06,1.9072e+06
1.2655e+06,1.5818e+06
1.4566e+06,1.8207e+06
1.3115e+06,1.6394e+06
1.1675e+06,1.4594e+06
1.4816e+06,1.852e+06
1.3129e+06,1.6411e+06
1.1764e+06,1.4705e+06
2.0201e+06,2.5251e+06
1.1428e+06,1.4285e+06
1.4307e+06,1.7884e+06
1.3126e+06,1.6408e+06
1.4976e+06,1.872e+06
1.72e+06,2.15e+06
1.4767e+06,1.8458e+06
1.6473e+06,2.0591e+06
1.5438e+06,1.9297e+06
1.5215e+06,1.9019e+06
1.7141e+06,2.1426e+06
1.3605e+06,1.7007e+06
1.1942e+06,1.4927e+06
1.419e+06,1.7737e+06
1.8331e+06,2.2913e+06
1.4831e+06,1.8539e+06
1.6063e+06,2.0078e+06
1.6627e+06,2.0784e+06
1.4029e+06,1.7536e+06
1.3043e+06,1.6304e+06
1.6801e+06,2.1001e+06
1.5868e+06,1.9835e+06
1.9284e+06,2.4104e+06
1.4104e+06,1.7629e+06
1.5772e+06,1.9715e+06
1.5303e+06,1.9129e+06
1.8482e+06,2.3102e+06
1.1515e+06,1.4394e+06
2.0392e+06,2.549e+06
1.387e+06,1.7337e+06
1.7511e+06,2.1888e+06
1.4272e+06,1.784e+06
1.9387e+06,2.4233e+06
1.3706e+06,1.7133e+06
1.7243e+06,2.1554e+06
1.5652e+06,1.9565e+06
1.3464e+06,1.683e+06
1.6173e+06,2.0217e+06
1.4297e+06,1.7871e+06
1.4081e+06,1.7601e+06
1.5749e+06,1.9686e+06
1.6401e+06,2.0501e+06
1.5963e+06,1.9954e+06
1.3188e+06,1.6485e+06
1.5744e+06,1.9679e+06
1.4894e+06,1.8617e+06
1.605e+06,2.0062e+06
1.6123e+06,2.0154e+06
1.3228e+06,1.6535e+06
1.4781e+06,1.8476e+06
1.5699e+06,1.9624e+06
1.3208e+06,1.651e+06
1.3819e+06,1.7274e+06
1.6859e+06,2.1074e+06
1.9616e+06,2.452e+06
1.3475e+06,1.6843e+06
1.628e+06,2.035e+06
1.3076e+06,1.6344e+06
1.309e+06,1.6363e+06
1.4087e+06,1.7609e+06
1.773e+06,2.2163e+06
1.2225e+06,1.5281e+06
1.8143e+06,2.2679e+06
1.2463e+06,1.5579e+06
1.4547e+06,1.8184e+06
1.4825e+06,1.8531e+06
1.6888e+06,2.111e+06
1.6033e+06,2.0041e+06
1.6301e+06,2.0376e+06
1.9391e+06,2.4239e+06
1.788e+06,2.235e+06
1.7079e+06,2.1349e+06
1.3085e+06,1.6356e+06
1.5776e+06,1.972e+06
1.3625e+06,1.7031e+06
2.048e+06,2.56e+06
1.1951e+06,1.4939e+06
1.7006e+06,2.1258e+06
1.1512e+06,1.439e+06
1.5029e+06,1.8787e+06
1.3616e+06,1.702e+06
1.6412e+06,2.0515e+06
1.6783e+06,2.0979e+06
1.7735e+06,2.2168e+06
1.2917e+06,1.6147e+06
1.3808e+06,1.726e+06
1.1686e+06,1.4608e+06
1.6548e+06,2.0685e+06
1.4377e+06,1.7971e+06
1.6509e+06,2.0636e+06
1.4456e+06,1.807e+06
1.2169e+06,1.5211e+06
1.221e+06,1.5263e+06
1.4868e+06,1.8585e+06
1.5863e+06,1.9828e+06
1.9485e+06,2.4356e+06
1.5326e+06,1.9157e+06
1.3773e+06,1.7217e+06
1.3904e+06,1.7381e+06
1.4619e+06,1.8274e+06
1.2381e+06,1.5476e+06
1.2475e+06,1.5594e+06
1.3762e+06,1.7203e+06
1.5815e+06,1.9769e+06
1.7199e+06,2.1499e+06
1.6276e+06,2.0345e+06
1.5132e+06,1.8915e+06
1.5821e+06,1.9776e+06
1.2828e+06,1.6035e+06
1.4248e+06,1.781e+06
1.4323e+06,1.7904e+06
1.6009e+06,2.0012e+06
1.3127e+06,1.6408e+06
1.436e+06,1.795e+06
1.6658e+06,2.0822e+06
1.1711e+06,1.4638e+06
1.345e+06,1.6812e+06
1.3081e+06,1.6351e+06
1.5399e+06,1.9249e+06
1.4565e+06,1.8206e+06
1.5737e+06,1.9671e+06
1.6599e+06,2.0749e+06
1.2989e+06,1.6237e+06
1.2688e+06,1.586e+06
1.4328e+06,1.791e+06
1.1856e+06,1.482e+06
1.3426e+06,1.6782e+06
1.8282e+06,2.2852e+06
1.2744e+06,1.593e+06
1.1733e+06,1.4666e+06
1.2979e+06,1.6224e+06
1.6781e+06,2.0977e+06
1.6865e+06,2.1082e+06
1.4769e+06,1.8461e+06
1.6963e+06,2.1204e+06
1.7155e+06,2.1443e+06
2.0619e+06,2.5774e+06
1.2961e+06,1.6201e+06
1.4967e+06,1.8709e+06
1.2278e+06,1.5348e+06
1.488e+06,1.86e+06
1.6205e+06,2.0256e+06
1.5435e+06,1.9294e+06
1.7101e+06,2.1376e+06
1.2142e+06,1.5178e+06
1.4203e+06,1.7753e+06
1.3563e+06,1.6953e+06
1.3467e+06,1.6834e+06
1.4114e+06,1.7643e+06
1.3471e+06,1.6839e+06
1.3406e+06,1.6758e+06
1.5201e+06,1.9001e+06
1.4947e+06,1.8684e+06
1.3623e+06,1.7028e+06
1.3013e+06,1.6266e+06
1.2397e+06,1.5496e+06
1.6724e+06,2.0905e+06
1.7571e+06,2.1963e+06
1.5014e+06,1.8768e+06
1.6861e+06,2.1076e+06
1.4037e+06,1.7546e+06
1.835e+06,2.2937e+06
1.5695e+06,1.9619e+06
1.6173e+06,2.0216e+06
1.3503e+06,1.6879e+06
1.3269e+06,1.6586e+06
1.2815e+06,1.6018e+06
1.4197e+06,1.7747e+06
1.8073e+06,2.2591e+06
1.2344e+06,1.543e+06
1.5421e+06,1.9276e+06
1.3898e+06,1.7372e+06
1.4012e+06,1.7515e+06
1.7182e+06,2.1478e+06
1.7772e+06,2.2214e+06
1.4846e+06,1.8558e+06
1.3917e+06,1.7397e+06
1.6067e+06,2.0084e+06
1.6339e+06,2.0423e+06
1.5475e+06,1.9344e+06
1.3616e+06,1.702e+06
1.7793e+06,2.2241e+06
1.7193e+06,2.1491e+06
1.3516e+06,1.6895e+06
2.011e+06,2.5137e+06
1.4112e+06,1.764e+06
1.2734e+06,1.5917e+06
1.2734e+06,1.5918e+06
1.2762e+06,1.5952e+06
1.4761e+06,1.8451e+06
1.5201e+06,1.9001e+06
1.5448e+06,1.931e+06
1.2682e+06,1.5852e+06
1.7374e+06,2.1717e+06
1.4922e+06,1.8653e+06
1.6859e+06,2.1073e+06
1.4428e+06,1.8034e+06
1.5385e+06,1.9231e+06
1.5016e+06,1.877e+06
1.4014e+06,1.7518e+06
1.2578e+06,1.5723e+06
1.4358e+06,1.7947e+06
1.3789e+06,1.7237e+06
1.865e+06,2.3312e+06
1.2412e+06,1.5515e+06
1.2841e+06,1.6051e+06
1.6974e+06,2.1217e+06
1.5936e+06,1.9919e+06
1.7442e+06,2.1803e+06
1.4253e+06,1.7816e+06
1.7526e+06,2.1908e+06
1.4486e+06,1.8108e+06
1.6516e+06,2.0645e+06
1.8033e+06,2.2541e+06
1.3515e+06,1.6893e+06
1.6514e+06,2.0643e+06
1.1803e+06,1.4754e+06
1.5229e+06,1.9036e+06
1.3448e+06,1.681e+06
1.6679e+06,2.0849e+06
1.5897e+06,1.9871e+06
1.5303e+06,1.9129e+06
1.6458e+06,2.0573e+06
1.2329e+06,1.5412e+06
1.4819e+06,1.8524e+06
1.4652e+06,1.8316e+06
1.3195e+06,1.6493e+06
1.4652e+06,1.8315e+06
1.6137e+06,2.0171e+06
1.2686e+06,1.5858e+06
1.3117e+06,1.6397e+06
1.3838e+06,1.7297e+06
1.7278e+06,2.1598e+06
1.4791e+06,1.8489e+06
1.6227e+06,2.0283e+06
2.0365e+06,2.5457e+06
1.2924e+06,1.6155e+06
1.6728e+06,2.091e+06
1.221e+06,1.5262e+06
1.3089e+06,1.6361e+06
1.5043e+06,1.8803e+06
1.5608e+06,1.951e+06
1.6313e+06,2.0392e+06
1.5019e+06,1.8774e+06
1.5505e+06,1.9382e+06
1.899e+06,2.3737e+06
1.2521e+06,1.5651e+06
1.7962e+06,2.2452e+06
2.1688e+06,2.7111e+06
1.2361e+06,1.5451e+06
1.2253e+06,1.5316e+06
1.2793e+06,1.5991e+06
1.6102e+06,2.0128e+06
1.4343e+06,1.7929e+06
1.4261e+06,1.7827e+06
1.3105e+06,1.6381e+06
1.2455e+06,1.5569e+06
1.6153e+06,2.0191e+06
1.5049e+06,1.8811e+06
1.5563e+06,1.9453e+06
1.8595e+06,2.3243e+06
1.5455e+06,1.9319e+06
1.3672e+06,1.7091e+06
1.5018e+06,1.8772e+06
1.5712e+06,1.964e+06
1.5213e+06,1.9016e+06
1.4281e+06,1.7851e+06
1.1077e+06,1.3846e+06
1.6705e+06,2.0881e+06
1.9286e+06,2.4107e+06
1.7155e+06,2.1443e+06
1.5357e+06,1.9196e+06
1.8559e+06,2.3199e+06
1.7421e+06,2.1777e+06
1.3828e+06,1.7285e+06
1.9387e+06,2.4234e+06
1.5573e+06,1.9467e+06
1.396e+06,1.745e+06
1.6331e+06,2.0414e+06
1.7439e+06,2.1799e+06
1.2061e+06,1.5077e+06
1.5847e+06,1.9808e+06
1.2577e+06,1.5721e+06
1.328e+06,1.66e+06
1.4057e+06,1.7572e+06
1.6313e+06,2.0391e+06
1.5172e+06,1.8965e+06
1.6073e+06,2.0091e+06
1.4901e+06,1.8626e+06
1.3221e+06,1.6526e+06
1.4767e+06,1.8459e+06
1.1428e+06,1.4285e+06
1.4436e+06,1.8044e+06
1.5068e+06,1.8835e+06
1.6626e+06,2.0783e+06
1.4064e+06,1.7581e+06
1.4232e+06,1.779e+06
1.3897e+06,1.7371e+06
1.2169e+06,1.5211e+06
1.4786e+06,1.8483e+06
1.2502e+06,1.5627e+06
1.5907e+06,1.9884e+06
1.252e+06,1.565e+06
1.5124e+06,1.8905e+06
1.4763e+06,1.8454e+06
1.468e+06,1.835e+06
1.5471e+06,1.9339e+06
1.8572e+06,2.3215e+06
1.1866e+06,1.4833e+06
1.4463e+06,1.8079e+06
1.5848e+06,1.981e+06
1.4501e+06,1.8126e+06
1.5843e+06,1.9804e+06
2.0913e+06,2.6141e+06
1.363e+06,1.7038e+06
1.5054e+06,1.8817e+06
1.4869e+06,1.8586e+06
1.812e+06,2.265e+06
1.3088e+06,1.6361e+06
1.3883e+06,1.7353e+06
1.8905e+06,2.3631e+06
1.3789e+06,1.7236e+06
1.2202e+06,1.5252e+06
1.3923e+06,1.7403e+06
1.4666e+06,1.8332e+06
1.3609e+06,1.7011e+06
1.445e+06,1.8062e+06
1.799e+06,2.2487e+06
1.3407e+06,1.6759e+06
1.4241e+06,1.7801e+06
1.4334e+06,1.7917e+06
1.7078e+06,2.1348e+06
1.3887e+06,1.7358e+06
1.5543e+06,1.9429e+06
1.6533e+06,2.0667e+06
1.2837e+06,1.6047e+06
1.7831e+06,2.2289e+06
1.164e+06,1.455e+06
1.6243e+06,2.0304e+06
1.3679e+06,1.7099e+06
1.2724e+06,1.5905e+06
1.4375e+06,1.7969e+06
1.5613e+06,1.9516e+06
1.2983e+06,1.6228e+06
1.801e+06,2.2513e+06
1.6246e+06,2.0308e+06
1.3281e+06,1.6601e+06
1.4162e+06,1.7702e+06
1.7398e+06,2.1747e+06
2.1166e+06,2.6457e+06
1.3494e+06,1.6868e+06
1.4543e+06,1.8179e+06
1.3145e+06,1.6431e+06
2.2733e+06,2.8416e+06
1.1501e+06,1.4377e+06
1.4005e+06,1.7506e+06
1.413e+06,1.7662e+06
1.4317e+06,1.7896e+06
1.808e+06,2.26e+06
1.3201e+06,1.6502e+06
1.3074e+06,1.6342e+06
1.3705e+06,1.7132e+06
1.5401e+06,1.9251e+06
1.1471e+06,1.4338e+06
1.3927e+06,1.7409e+06
1.7696e+06,2.212e+06
1.5344e+06,1.918e+06
1.4677e+06,1.8347e+06
1.3302e+06,1.6628e+06
2.0184e+06,2.5229e+06
1.7525e+06,2.1906e+06
1.3047e+06,1.6309e+06
1.4398e+06,1.7998e+06
1.4768e+06,1.846e+06
1.3256e+06,1.657e+06
1.7616e+06,2.202e+06
1.58e+06,1.975e+06
1.604e+06,2.005e+06
1.8755e+06,2.3444e+06
1.3021e+06,1.6276e+06
1.592e+06,1.99e+06
1.8225e+06,2.2781e+06
1.4196e+06,1.7746e+06
1.3994e+06,1.7493e+06
1.6694e+06,2.0867e+06
1.5797e+06,1.9746e+06
1.849e+06,2.3113e+06
1.7055e+06,2.1319e+06
1.4251e+06,1.7814e+06
1.7657e+06,2.2071e+06
1.2129e+06,1.5162e+06
1.5701e+06,1.9626e+06
1.5092e+06,1.8865e+06
1.3637e+06,1.7047e+06
1.4248e+06,1.781e+06
1.5827e+06,1.9784e+06
1.446e+06,1.8076e+06
1.2832e+06,1.604e+06
1.3815e+06,1.7269e+06
1.3258e+06,1.6573e+06
1.5272e+06,1.9089e+06
1.4613e+06,1.8266e+06
1.3041e+06,1.6302e+06
1.6511e+06,2.0639e+06
1.7917e+06,2.2397e+06
1.5393e+06,1.9242e+06
2.266e+06,2.8326e+06
1.5662e+06,1.9578e+06
1.4744e+06,1.843e+06
1.4912e+06,1.864e+06
1.189e+06,1.4863e+06
1.3317e+06,1.6646e+06
1.7208e+06,2.151e+06
1.9626e+06,2.4532e+06
1.8436e+06,2.3044e+06
1.3658e+06,1.7073e+06
1.6171e+06,2.0213e+06
1.4223e+06,1.7779e+06
1.3975e+06,1.7469e+06
1.2745e+06,1.5931e+06
1.5417e+06,1.9271e+06
1.2438e+06,1.5548e+06
1.6725e+06,2.0906e+06
1.46e+06,1.825e+06
1.7154e+06,2.1442e+06
1.7634e+06,2.2042e+06
1.4948e+06,1.8685e+06
1.1624e+06,1.453e+06
1.7438e+06,2.1797e+06
1.3438e+06,1.6798e+06
1.5641e+06,1.9551e+06
1.4167e+06,1.7709e+06
1.4584e+06,1.823e+06
1.6143e+06,2.0179e+06
1.7067e+06,2.1334e+06
1.498e+06,1.8725e+06
1.4179e+06,1.7724e+06
1.5264e+06,1.908e+06
1.0644e+06,1.3305e+06
1.6121e+06,2.0151e+06
1.7189e+06,2.1487e+06
1.4471e+06,1.8089e+06
1.4392e+06,1.799e+06
1.3961e+06,1.7451e+06
1.3492e+06,1.6865e+06
1.5966e+06,1.9957e+06
1.5765e+06,1.9706e+06
1.9639e+06,2.4549e+06
1.1382e+06,1.4228e+06
1.5072e+06,1.884e+06
1.6086e+06,2.0107e+06
1.2718e+06,1.5898e+06
1.2832e+06,1.604e+06
1.5326e+06,1.9158e+06
1.7287e+06,2.1608e+06
1.5243e+06,1.9054e+06
1.6027e+06,2.0034e+06
1.5616e+06,1.952e+06
1.7808e+06,2.226e+06
1.6886e+06,2.1107e+06
1.3057e+06,1.6322e+06
1.1882e+06,1.4853e+06
1.4593e+06,1.8241e+06
1.5578e+06,1.9472e+06
1.2703e+06,1.5879e+06
1.604e+06,2.005e+06
1.5022e+06,1.8777e+06
1.3363e+06,1.6703e+06
1.6243e+06,2.0304e+06
2.0813e+06,2.6016e+06
1.8545e+06,2.3181e+06
1.5654e+06,1.9568e+06
1.4412e+06,1.8015e+06
1.2447e+06,1.5559e+06
1.4842e+06,1.8553e+06
1.2998e+06,1.6248e+06
1.505e+06,1.8812e+06
1.4484e+06,1.8105e+06
1.8289e+06,2.2861e+06
1.6428e+06,2.0536e+06
1.3246e+06,1.6558e+06
1.2808e+06,1.601e+06
1.5511e+06,1.9388e+06
